ticketing_stop_id,stop_id,agency_id
10097,703693,246
12256,690345,246
12256,741819,246
12256,741820,246
12258,690337,246
12258,741806,246
12255,690344,246
12255,741817,246
12255,741818,246
12257,690340,246
12257,741811,246
12257,741812,246
10281,690338,246
10281,741807,246
10281,741808,246
11495,1389868,246
11495,1450672,246
11495,1450673,246
11494,1389867,246
11494,1450670,246
11494,1450671,246
10280,690335,246
10280,741802,246
10280,741803,246
11045,1131597,246
11045,824846,246
11045,824845,246
10282,690339,246
10282,741809,246
10282,741810,246
10686,960031,246
10686,1015280,246
10686,1015281,246
10688,960035,246
10688,1015287,246
10688,1015288,246
10684,960025,246
10684,1015268,246
10684,1015269,246
10687,960033,246
10687,1015284,246
10685,960028,246
10685,1015274,246
10685,1015275,246
11456,1389835,246
11456,1450610,246
11456,1450611,246
11466,1389831,246
11466,1450604,246
11459,1389838,246
11459,1450616,246
11459,1450617,246
11454,1389833,246
11454,1450606,246
11454,1450607,246
11453,1389832,246
11453,1450605,246
11460,1389839,246
11460,1450618,246
11460,1450619,246
11455,1389834,246
11455,1450608,246
11455,1450609,246
11457,1389836,246
11457,1450612,246
11457,1450613,246
11458,1389837,246
11458,1450614,246
11458,1450615,246
10462,771691,246
10462,824776,246
10462,824777,246
10461,771690,246
10461,824774,246
10461,824775,246
10460,771689,246
10460,824772,246
10460,824773,246
10459,771688,246
10459,824770,246
10459,824771,246
10463,771692,246
10463,824778,246
10463,824779,246
10458,771687,246
10458,824768,246
10458,824769,246
10268,690313,246
10268,741764,246
10268,741767,246
10267,690312,246
10267,741759,246
10267,741761,246
12228,1841440,246
12228,1909484,246
12228,1909485,246
11404,1389805,246
11404,1450555,246
11404,1450556,246
10505,836323,246
10505,889009,246
10505,889010,246
11405,1389806,246
11405,1450557,246
11405,1450558,246
11406,1389807,246
11406,1450559,246
11406,1450560,246
10504,836322,246
10504,889007,246
10504,889008,246
10207,690362,246
10207,1476475,246
10207,1476476,246
10503,836321,246
10503,889006,246
10139,654076,246
10139,703775,246
10139,703776,246
10138,654072,246
10138,703768,246
10138,703769,246
10136,654066,246
10136,703759,246
10136,703760,246
10135,654064,246
10135,703755,246
10135,703756,246
10137,654067,246
10137,703761,246
10137,703762,246
10537,959826,246
10537,1014925,246
10537,1014926,246
11843,1841441,246
11843,1909847,246
11843,1909848,246
11842,1841442,246
11842,1909845,246
11842,1909846,246
11841,1841443,246
11841,1909843,246
11841,1909844,246
10614,836361,246
10614,889084,246
10614,889085,246
12223,1841444,246
12223,1910105,246
12223,1910106,246
10178,654086,246
10178,703796,246
10178,703797,246
10977,1799090,246
10977,1866354,246
10977,1866355,246
10662,1799091,246
10662,1866356,246
10662,1866357,246
10180,654083,246
10180,703789,246
10180,703790,246
10181,654081,246
10181,703784,246
10181,703785,246
10177,654080,246
10177,703793,246
10177,703794,246
10179,1690637,246
10179,703783,246
10179,703786,246
11001,654085,246
11001,703795,246
11001,1867587,246
11104,771573,246
11104,1235753,246
11104,1866353,246
10373,771562,246
10373,824528,246
10373,824529,246
10362,771572,246
10362,824548,246
10362,824549,246
11053,959773,246
11053,1014845,246
11053,1657899,246
10361,1180832,246
10361,824551,246
10361,1235756,246
10372,771563,246
10372,824530,246
10372,824531,246
10371,771564,246
10371,824532,246
10371,824533,246
10363,771571,246
10363,824546,246
10363,824547,246
10627,836346,246
10627,889053,246
10627,889054,246
11423,1389766,246
11423,1450480,246
11423,1450481,246
11421,1389764,246
11421,1450476,246
11421,1450477,246
11425,1389768,246
11425,1450484,246
11425,1450485,246
11424,1389767,246
11424,1450482,246
11424,1450483,246
11422,1389765,246
11422,1450478,246
11422,1450479,246
19923,1677518,246
19923,1746983,246
19923,1746980,246
10249,621238,246
10249,669633,246
10249,669634,246
10072,621242,246
10072,669642,246
10248,621246,246
10248,669650,246
10248,669651,246
10071,621237,246
10071,669631,246
10071,669632,246
10551,836337,246
10551,889035,246
10551,889036,246
10435,771662,246
10435,824722,246
10435,824723,246
10438,771665,246
10438,824728,246
10438,824729,246
10437,771664,246
10437,824726,246
10437,824727,246
10580,998083,246
10580,1053672,246
10436,771663,246
10436,824724,246
10436,824725,246
11174,1252466,246
11174,1308475,246
11174,1308476,246
11175,1252467,246
11175,1308477,246
11175,1308478,246
11176,1252468,246
11176,1308479,246
11176,1308480,246
11919,1841445,246
11919,1909539,246
11919,1909540,246
11918,1841446,246
11918,1909537,246
11918,1909538,246
11923,1841447,246
11923,1909547,246
11923,1909548,246
11922,1841449,246
11922,1909545,246
11922,1909546,246
11924,1841448,246
11924,1909549,246
11924,1909550,246
11925,1841450,246
11925,1909551,246
11925,1909552,246
11926,1841451,246
11926,1909553,246
11926,1909554,246
11921,1841452,246
11921,1909543,246
11921,1909544,246
11920,1841453,246
11920,1909541,246
11920,1909542,246
10652,1062267,246
10652,1450506,246
10652,1118780,246
10654,1062270,246
10654,1118785,246
10654,1118786,246
11024,1062269,246
11024,1118783,246
11024,1118784,246
11489,1391024,246
11489,1451869,246
11489,1451870,246
10655,1062272,246
10655,1118789,246
10655,1118790,246
11491,1391026,246
11491,1451873,246
11491,1451874,246
10653,1062268,246
10653,1118781,246
10653,1118782,246
11025,1062271,246
11025,1118787,246
11025,1118788,246
11490,1391025,246
11490,1451871,246
11490,1451872,246
10748,960050,246
10748,1015316,246
10748,1015317,246
10752,960066,246
10752,1015344,246
10752,1015345,246
10749,960056,246
10749,1015326,246
10749,1015327,246
10746,960047,246
10746,1015310,246
10746,1015311,246
10747,960048,246
10747,1015312,246
10747,1015313,246
10750,960060,246
10750,1015332,246
10750,1015333,246
10753,960065,246
10753,1015342,246
10753,1015343,246
10737,960091,246
10737,1015390,246
10737,1015391,246
10736,960097,246
10736,1015400,246
10736,1015401,246
10735,960099,246
10735,1015404,246
10735,1015405,246
10738,960087,246
10738,1015382,246
10738,1015383,246
10106,654017,246
10106,703674,246
10106,703675,246
11247,2018750,246
11247,2090563,246
11247,2090564,246
11248,2018751,246
11248,2090566,246
11248,2090565,246
11246,2018749,246
11246,2090561,246
11246,2090562,246
10005,621268,246
10005,669713,246
10005,669714,246
10004,621276,246
10004,669710,246
10004,669724,246
10070,835217,246
10070,669698,246
10070,669717,246
10506,835216,246
10506,887887,246
10506,887888,246
10888,959968,246
10888,1015191,246
10888,1015192,246
12187,1841454,246
12187,1910034,246
12187,1910035,246
12188,1841455,246
12188,1910036,246
12188,1910037,246
10254,621208,246
10254,669573,246
10254,669574,246
11400,1389801,246
11400,1450547,246
11400,1450548,246
11399,1389800,246
11399,1450545,246
11399,1450546,246
10574,959751,246
10574,1014806,246
10574,1014807,246
10572,959749,246
10572,1014802,246
10572,1014803,246
10573,959750,246
10573,1014804,246
10573,1014805,246
11181,1252473,246
11181,1308489,246
11181,1308490,246
11177,1252469,246
11177,1308481,246
11177,1308482,246
11178,1252470,246
11178,1308483,246
11178,1308484,246
11179,1252471,246
11179,1308485,246
11179,1308486,246
11180,1252472,246
11180,1308487,246
11180,1308488,246
10566,959740,246
10566,1014786,246
10566,1014787,246
10563,959734,246
10563,1014776,246
10563,1014777,246
10562,959733,246
10562,1014774,246
10562,1014775,246
10564,959735,246
10564,1014778,246
10564,1014779,246
10565,959736,246
10565,1014780,246
10565,1014781,246
11611,1464931,246
11611,1527739,246
11611,1527740,246
11613,1464933,246
11613,1527743,246
11612,1464932,246
11612,1527741,246
11612,1527742,246
11431,1389810,246
11431,1450563,246
11431,1450564,246
12201,1841456,246
12201,1910060,246
12201,1910061,246
10714,960054,246
10714,1015323,246
10714,1015324,246
10710,960034,246
10710,1015285,246
10710,1015286,246
10709,960032,246
10709,1015282,246
10709,1015283,246
10711,960039,246
10711,1015294,246
10711,1015295,246
10712,960044,246
10712,1015304,246
10712,1015305,246
10713,960052,246
10713,1015320,246
10364,771570,246
10364,824544,246
10364,824545,246
11840,1841457,246
11840,1909386,246
11840,1909457,246
11816,1841458,246
11816,1909458,246
11816,1909459,246
10023,621230,246
10023,669617,246
10023,669618,246
11817,1841459,246
11817,1909460,246
11817,1909461,246
11818,1841460,246
11818,1909462,246
11818,1909463,246
11819,1841461,246
11819,1909464,246
11819,1909465,246
11820,1841462,246
11820,1909466,246
11820,1909467,246
11821,1841463,246
11821,1909468,246
11821,1909469,246
10024,621228,246
10024,669613,246
10024,669614,246
10205,654059,246
10205,703748,246
10205,1910163,246
11413,1389756,246
11413,1450460,246
11413,1450461,246
11182,1252474,246
11182,1308491,246
11182,1308492,246
11183,1252475,246
11183,1308493,246
11183,1308494,246
11184,1252476,246
11184,1308495,246
11184,1308496,246
11185,1252477,246
11185,1308497,246
11185,1308498,246
10351,771583,246
10351,824570,246
10351,824571,246
10350,771584,246
10350,824572,246
10350,824573,246
19926,1677516,246
19926,1746978,246
10976,1062325,246
10976,1118890,246
10978,1062324,246
10978,1118889,246
10978,1118888,246
10702,960041,246
10702,1015298,246
10702,1015299,246
10701,960042,246
10701,1015300,246
10701,1015301,246
10703,960036,246
10703,1015289,246
10703,1015290,246
10397,771622,246
10397,824647,246
10397,824648,246
10396,771621,246
10396,824645,246
10396,824646,246
10865,959933,246
10865,1015130,246
10865,1015131,246
10864,959925,246
10864,1015115,246
10864,1015116,246
10033,621210,246
10033,669577,246
10033,669578,246
10032,621216,246
10032,669589,246
10032,669590,246
10035,621202,246
10035,669562,246
10035,669563,246
10034,621206,246
10034,669569,246
10034,669570,246
10253,621212,246
10253,669581,246
10253,669582,246
10252,621213,246
10252,669583,246
10252,669584,246
10251,621218,246
10251,669593,246
10251,669594,246
10006,621273,246
10006,669705,246
10006,669715,246
10007,621277,246
10007,669711,246
10007,669716,246
10008,621271,246
10008,669703,246
10008,669712,246
10009,621267,246
10009,669696,246
10009,669697,246
10417,771642,246
10417,824685,246
10417,824686,246
10641,959760,246
10641,1014822,246
10641,1014823,246
10418,771643,246
10418,824688,246
10419,771644,246
10419,824689,246
10419,824690,246
10420,771645,246
10420,824692,246
11974,1841467,246
11974,1909643,246
11974,1909644,246
11975,1841464,246
11975,1909645,246
11975,1909646,246
11973,1841465,246
11973,1909641,246
11973,1909642,246
11972,1841466,246
11972,1909639,246
11972,1909640,246
11976,1841468,246
11976,1909647,246
11976,1909648,246
11912,1841469,246
11912,1909526,246
11912,1909527,246
11913,1841470,246
11913,1909528,246
11913,1909529,246
11521,1389775,246
11521,1910178,246
11521,1450498,246
12369,2171494,246
12369,2256475,246
12369,2256476,246
11915,1841471,246
11915,1909532,246
11410,1389753,246
11410,2255324,246
11410,2255323,246
11917,1841472,246
11917,1909535,246
11917,1909536,246
11916,1841473,246
11916,1909533,246
11916,1909534,246
12370,2171495,246
12370,2256477,246
12370,2256478,246
11911,1841474,246
11911,1909525,246
11914,1841475,246
11914,1909530,246
11914,1909531,246
11408,1389751,246
11408,1450450,246
11408,1450451,246
11409,1389752,246
11409,1450452,246
11409,1450453,246
11407,1389750,246
11407,1450449,246
11520,1389774,246
11520,1450496,246
11520,1450497,246
12368,2171493,246
12368,2256473,246
12368,2256474,246
12365,2148177,246
12365,2221740,246
12365,2221741,246
12363,2148175,246
12363,2221736,246
12363,2221737,246
12362,2148174,246
12362,2221734,246
12362,2221735,246
12364,2148178,246
12364,2221743,246
12364,2221742,246
10277,690326,246
10277,741788,246
10278,690328,246
10278,741792,246
10278,741793,246
10279,690332,246
10279,741798,246
10279,741799,246
11597,1464917,246
11597,1527711,246
11597,1527712,246
11702,1464911,246
11702,1527700,246
11595,1464915,246
11595,1527707,246
11595,1527708,246
11594,1464914,246
11594,1527705,246
11594,1527706,246
11598,1464918,246
11598,1527713,246
11598,1527714,246
11593,1464913,246
11593,1527703,246
11593,1527704,246
11592,1464912,246
11592,1527701,246
11592,1527702,246
11596,1464916,246
11596,1527709,246
11596,1527710,246
10266,1924508,246
10266,1990501,246
10266,1990502,246
11852,1841476,246
11852,1909865,246
11852,1909866,246
11319,1389687,246
11319,1450342,246
11319,1450343,246
11317,1389685,246
11317,1450338,246
11317,1450339,246
11320,1389688,246
11320,1450344,246
11320,1450345,246
11320,1450346,246
11320,1450347,246
11331,1389698,246
11331,1450364,246
11331,1450365,246
11330,1389697,246
11330,1450362,246
11330,1450363,246
11318,1389686,246
11318,1450340,246
11318,1450341,246
12388,2171496,246
12388,2256479,246
12388,2256480,246
10974,959730,246
10974,1014769,246
10974,1014770,246
11809,1841477,246
11809,1909490,246
11809,1909491,246
11807,1841478,246
11807,1909486,246
11807,1909487,246
10975,959731,246
10975,1014771,246
10975,1014772,246
11808,1841479,246
11808,1909488,246
11808,1909489,246
10973,959728,246
10973,1014765,246
10973,1014766,246
10561,959732,246
10561,1014773,246
11373,1389778,246
11373,1450501,246
11373,1910155,246
11351,1389731,246
11351,1450413,246
11351,1450414,246
11352,1389732,246
11352,1450415,246
11352,1450416,246
11353,1389733,246
11353,1450417,246
11353,1450418,246
11354,1389734,246
11354,1450419,246
11354,1450420,246
10792,959913,246
10792,1015092,246
11478,1389854,246
11478,1450645,246
11478,1450646,246
11479,1389855,246
11479,1450647,246
11479,1450648,246
10793,959912,246
10793,1015090,246
10793,1015091,246
10794,959910,246
10794,1015086,246
10794,1015087,246
10795,959909,246
10795,1015084,246
10795,1015085,246
11483,1389859,246
11483,1450654,246
11483,1450655,246
11485,1389861,246
11485,1450658,246
11485,1450659,246
11484,1389860,246
11484,1450656,246
11484,1450657,246
11481,1389857,246
11481,1450650,246
11481,1450651,246
11482,1389858,246
11482,1450652,246
11482,1450653,246
10202,654063,246
10202,703754,246
10202,1910165,246
11398,1389799,246
11398,1450543,246
11398,1450544,246
11397,1389798,246
11397,1450541,246
11397,1450542,246
11396,1389797,246
11396,1450539,246
11396,1450540,246
11787,1953721,246
11787,2020608,246
11787,2020609,246
11784,1953718,246
11784,2020602,246
11784,2020603,246
11782,1953716,246
11782,2020598,246
11782,2020599,246
11783,1953717,246
11783,2020600,246
11783,2020601,246
11785,1953719,246
11785,2020604,246
11785,2020605,246
11786,1953720,246
11786,2020606,246
11786,2020607,246
10728,960092,246
10728,1015392,246
10728,1015393,246
10161,654120,246
10161,703861,246
10161,703862,246
10162,654116,246
10162,703853,246
10162,703856,246
11955,1841483,246
11955,1909609,246
11955,1909610,246
11957,1841484,246
11957,1909612,246
11957,1909613,246
11956,1841485,246
11956,1909611,246
11954,1841486,246
11954,1909607,246
11954,1909608,246
11958,1841487,246
11958,1909614,246
11958,1909615,246
11111,1216951,246
11111,1271982,246
11111,1271983,246
11110,1216952,246
11110,1271984,246
11110,1271985,246
11112,1216950,246
11112,1271980,246
11112,1271981,246
11859,1841489,246
11859,1909878,246
11859,1909879,246
11861,1841488,246
11861,1909882,246
11861,1909883,246
11860,1841490,246
11860,1909880,246
11860,1909881,246
11868,1841491,246
11868,1910107,246
11868,1910108,246
10893,959972,246
10893,1015199,246
10893,1015200,246
10892,959971,246
10892,1015197,246
10892,1015198,246
11931,1841492,246
11931,1909563,246
11931,1909564,246
11934,1841493,246
11934,1909569,246
11934,1909570,246
11933,1841494,246
11933,1909567,246
11933,1909568,246
11932,1841495,246
11932,1909565,246
11932,1909566,246
11930,1841496,246
11930,1909561,246
11930,1909562,246
10407,771632,246
10407,824667,246
10407,824696,246
10410,771635,246
10410,824672,246
10410,824673,246
10412,771647,246
10412,824676,246
10412,824695,246
10403,771628,246
10403,824659,246
10403,824660,246
10414,771639,246
10414,824679,246
10414,824680,246
10413,771638,246
10413,824677,246
10413,824678,246
10405,771630,246
10405,824663,246
10405,824664,246
10406,771631,246
10406,824665,246
10406,824666,246
10408,771633,246
10408,824668,246
10408,824669,246
10409,771634,246
10409,824670,246
10409,824671,246
10404,771629,246
10404,824661,246
10404,824662,246
10411,771636,246
10411,824674,246
10411,824675,246
12273,1941874,246
12273,2007981,246
12273,2007982,246
10540,959837,246
10540,1014947,246
10540,1014948,246
10541,959836,246
10541,1014945,246
10541,2007983,246
12272,1941873,246
12272,2007979,246
12272,2007980,246
12250,1841497,246
12250,1910099,246
12250,1910100,246
12249,1841498,246
12249,1910097,246
12249,1910098,246
10989,1062306,246
10989,1118852,246
10989,1118851,246
11863,1841507,246
11863,1909886,246
11863,1909887,246
11865,1841508,246
11865,1909888,246
11865,1909889,246
11864,1841509,246
11864,1909891,246
11864,1909892,246
10027,621236,246
10027,669628,246
10027,669629,246
10030,621235,246
10030,669627,246
10030,669630,246
10028,621234,246
10028,669624,246
10028,669625,246
10025,621229,246
10025,669615,246
10025,669616,246
10026,621232,246
10026,669621,246
10026,669623,246
10029,621233,246
10029,669622,246
10029,669626,246
11187,1252479,246
11187,1308500,246
11188,1252480,246
11188,1308501,246
11188,1308502,246
12105,1841499,246
12105,1909838,246
12105,1909839,246
12088,1841500,246
12088,1909840,246
12088,1909841,246
11186,1252478,246
11186,1308499,246
10164,654111,246
10164,703844,246
11432,1389811,246
11432,1450565,246
11432,1450566,246
10163,654113,246
10163,703847,246
10163,703848,246
10991,1062303,246
10991,1118846,246
10991,1118845,246
10992,1062302,246
10992,1118844,246
10992,1118843,246
10993,1062301,246
10993,1118842,246
10993,1118841,246
10994,1062300,246
10994,1118840,246
10994,1118839,246
10995,1062299,246
10995,1118838,246
10995,1118837,246
10996,1062298,246
10996,1118836,246
10996,1118835,246
10557,836343,246
10557,889047,246
10557,889048,246
11866,1841501,246
11866,1909890,246
11866,1909893,246
12030,1841502,246
12030,1909974,246
11867,1841503,246
11867,1909894,246
11867,1909982,246
12032,1841504,246
12032,1909978,246
12032,1909979,246
12031,1841505,246
12031,1909977,246
12033,1841506,246
12033,1909980,246
12033,1909981,246
10211,690372,246
10211,741870,246
10211,741871,246
10212,690373,246
10212,741872,246
10212,741873,246
10213,690374,246
10213,741874,246
10213,741875,246
10740,960081,246
10740,1015372,246
10740,1015373,246
10739,960085,246
10739,1015378,246
10739,1015379,246
10745,960053,246
10745,1015321,246
10745,1015322,246
10744,960064,246
10744,1015340,246
10744,1015341,246
10742,960076,246
10742,1015363,246
10742,1015364,246
10741,960078,246
10741,1015367,246
10741,1015368,246
10743,960071,246
10743,1015354,246
10743,1015355,246
11605,1464925,246
11605,1527727,246
11605,1527728,246
11600,1464920,246
11600,1527717,246
11600,1527718,246
11602,1464922,246
11602,1527721,246
11602,1527722,246
11603,1464923,246
11603,1527723,246
11603,1527724,246
11599,1464919,246
11599,1527715,246
11599,1527716,246
11601,1464921,246
11601,1527719,246
11601,1527720,246
11604,1464924,246
11604,1527725,246
11604,1527726,246
12074,1841510,246
12074,1909816,246
12074,1909817,246
10203,1841619,246
10203,1910162,246
10203,1910161,246
12075,1841511,246
12075,1909818,246
12075,1909819,246
11525,1389892,246
11525,1450711,246
11313,1389891,246
11313,1450710,246
11591,1464910,246
11591,1527699,246
11589,1464908,246
11589,1527695,246
11589,1527696,246
11590,1464909,246
11590,1527697,246
11590,1527698,246
11677,1295829,246
11677,1355053,246
11677,2256481,246
11678,1295826,246
11678,1355050,246
11678,2256482,246
11147,1252482,246
11147,1308504,246
11522,1389776,246
11522,1450499,246
11159,1252483,246
11159,1308505,246
11275,1252484,246
11275,1308506,246
11704,1464937,246
11704,1527747,246
11650,1464907,246
11650,1527694,246
11703,1464906,246
11703,1527693,246
10680,960020,246
10680,1015261,246
10680,1015262,246
10678,960015,246
10678,1015256,246
11676,960016,246
11676,1015257,246
10679,960014,246
10679,1015255,246
11708,1252481,246
11708,1308503,246
10681,960023,246
10681,1015265,246
10681,1015266,246
11523,1389808,246
11523,1450561,246
11649,1464905,246
11649,1527692,246
11692,1252546,246
11692,1308604,246
11272,1252485,246
11272,1308507,246
10675,960005,246
10675,1015244,246
11276,960006,246
11276,1015245,246
11308,1389679,246
11308,1450330,246
11308,1450331,246
11307,1389678,246
11307,1450328,246
11307,1450329,246
11302,1389673,246
11302,1450320,246
11302,1450321,246
11303,1389674,246
11303,1450322,246
11303,1450323,246
11670,1389675,246
11670,1450324,246
11671,1389677,246
11671,1450327,246
11301,1389672,246
11301,1450318,246
11301,1450319,246
11304,1389682,246
11304,1450335,246
11305,1389676,246
11305,1450325,246
11305,1450326,246
11306,1389681,246
11306,1450334,246
11309,1389680,246
11309,1450332,246
11309,1450333,246
12095,1841512,246
12095,1910138,246
12103,1841513,246
12103,1910146,246
12096,1841514,246
12096,1910139,246
11238,1255507,246
11238,1910140,246
11171,1252490,246
11171,1308512,246
11696,1252489,246
11696,1308511,246
11673,1252491,246
11673,1308513,246
11168,1252488,246
11168,1308510,246
11694,1252487,246
11694,1308509,246
11161,1252486,246
11161,1308508,246
11666,1252492,246
11666,1308514,246
11190,1252493,246
11190,1308515,246
11667,1389683,246
11667,1450336,246
11189,1389684,246
11189,1450337,246
11300,1389671,246
11300,1450317,246
11274,1252494,246
11274,1308516,246
11191,1252495,246
11191,1308517,246
12098,1841516,246
12098,1910141,246
12099,1841517,246
12099,1910142,246
12100,1841518,246
12100,1910143,246
11878,1841519,246
11878,1910121,246
12226,1841520,246
12226,1910147,246
11877,1841521,246
11877,1910119,246
11876,1841522,246
11876,1910118,246
12101,1841523,246
12101,1910144,246
12830,1841524,246
12830,1910003,246
12168,1841525,246
12168,1910120,246
12102,1841526,246
12102,1910145,246
11095,960011,246
11095,1015250,246
10676,960022,246
10676,1015264,246
11096,960021,246
11096,1015263,246
12252,1918491,246
12252,1984383,246
11668,1389713,246
11668,1450389,246
11312,1389712,246
11312,1450388,246
11311,1389711,246
11311,1450387,246
11669,1389715,246
11669,1450391,246
11195,1252499,246
11195,1308524,246
11195,1308525,246
11194,1252498,246
11194,1308522,246
11194,1308523,246
11193,1252497,246
11193,1308520,246
11193,1308521,246
11192,1252496,246
11192,1308518,246
11192,1308519,246
10629,960008,246
10629,1015247,246
11273,1252502,246
11273,1308528,246
11196,1252500,246
11196,1308526,246
11197,1252501,246
11197,1308527,246
11698,1252504,246
11698,1308530,246
11198,1252503,246
11198,1308529,246
12107,1841527,246
12107,1909705,246
11665,960024,246
11665,1015267,246
11675,960017,246
11675,1015258,246
10677,960018,246
10677,1015259,246
10677,1015260,246
10906,959994,246
10906,1015233,246
11271,959999,246
11271,1015238,246
11686,959995,246
11686,1015234,246
11687,959997,246
11687,1015236,246
10909,960000,246
10909,1015239,246
10908,959998,246
10908,1015237,246
10907,959996,246
10907,1015235,246
10911,960004,246
10911,1015243,246
11277,960003,246
11277,1015242,246
11270,960001,246
11270,1015240,246
10910,960002,246
10910,1015241,246
11362,1389723,246
11362,1450399,246
11200,1252506,246
11200,1308532,246
11199,1252505,246
11199,1308531,246
11689,1295827,246
11689,1355051,246
11706,1252507,246
11706,1308533,246
11546,1428605,246
11546,1491110,246
11546,1491111,246
10536,959825,246
10536,1014922,246
10536,1014923,246
10375,771560,246
10375,824524,246
10375,824525,246
10376,771559,246
10376,824522,246
10376,824523,246
11100,1180827,246
11100,1235745,246
11100,1235746,246
10320,771613,246
10320,824633,246
10320,824634,246
10322,771611,246
10322,824629,246
10322,824630,246
10321,771612,246
10321,824631,246
10321,824632,246
11125,1216937,246
11125,1271955,246
11123,1216939,246
11123,1271958,246
11123,1271959,246
11124,1216938,246
11124,1271956,246
11124,1271957,246
12169,1841528,246
12169,1909999,246
12169,1910000,246
12170,1841529,246
12170,1910001,246
12170,1910002,246
12165,1841534,246
12165,2065300,246
12165,2065301,246
12165,2065302,246
12165,2065303,246
12236,1841530,246
12236,1909403,246
12235,1841531,246
12235,1909401,246
12235,1909402,246
12172,1841532,246
12172,1910004,246
12254,1918492,246
12254,1984384,246
12171,1841533,246
12171,1910005,246
12173,1841535,246
12173,1910006,246
12173,1910007,246
12237,1841536,246
12237,1909405,246
12237,1909406,246
12246,1841537,246
12246,1909404,246
12234,1841538,246
12234,1909399,246
12234,1909400,246
12019,1841539,246
12019,1909703,246
12019,1909704,246
10604,772852,246
10604,824894,246
10604,824893,246
10334,771599,246
10334,824605,246
10334,824606,246
10333,771600,246
10333,824607,246
10333,824608,246
11679,960057,246
11679,1015328,246
10696,960061,246
10696,1015334,246
10696,1015335,246
10697,960058,246
10697,1015329,246
19933,1157596,246
19933,1211771,246
10718,960069,246
10718,1015350,246
10718,1015351,246
10716,960063,246
10716,1015338,246
10716,1015339,246
10715,960062,246
10715,1015336,246
10715,1015337,246
10717,960067,246
10717,1015346,246
10717,1015347,246
10821,959874,246
10821,1015018,246
10821,1015019,246
10624,959867,246
10624,1015005,246
10620,959862,246
10620,1014995,246
10620,1014996,246
10621,959864,246
10621,1014999,246
10621,1015000,246
10622,959868,246
10622,1015006,246
10622,1015007,246
10623,959866,246
10623,1015003,246
10623,1015004,246
11461,1389840,246
11461,1450620,246
11461,1450621,246
10757,960094,246
10757,1015396,246
10757,1015397,246
11060,960093,246
11060,1015394,246
11060,1015395,246
10756,960090,246
10756,1015388,246
10756,1015389,246
10758,960089,246
10758,1015386,246
10758,1015387,246
10159,654110,246
10159,703841,246
10159,703842,246
11061,688130,246
11061,739566,246
10158,688129,246
10158,739564,246
10160,654115,246
10160,703851,246
10160,703852,246
11117,1216945,246
11117,1271970,246
11117,1271971,246
11116,1216946,246
11116,1271972,246
11116,1271973,246
11564,1428622,246
11564,1491143,246
11564,1491144,246
11563,1428621,246
11563,1491141,246
11563,1491142,246
11557,1428615,246
11557,1491130,246
11557,1491131,246
11561,1428619,246
11561,1491137,246
11561,1491138,246
11565,1428623,246
11565,1491145,246
11559,1428617,246
11559,1491134,246
11559,1491135,246
11555,1428613,246
11555,1491126,246
11555,1491127,246
11556,1428614,246
11556,1491128,246
11556,1491129,246
11554,1428612,246
11554,1491124,246
11554,1491125,246
11562,1428620,246
11562,1491139,246
11562,1491140,246
11560,1428618,246
11560,1491136,246
11558,1428616,246
11558,1491132,246
11558,1491133,246
11571,1497424,246
11571,1559106,246
11570,1497423,246
11570,1559105,246
11570,1559104,246
11710,1841621,246
11710,1910171,246
11710,1910170,246
12164,1841540,246
12164,1909993,246
12164,1909994,246
10845,959820,246
10845,1014914,246
10845,1014915,246
10847,959817,246
10847,1014908,246
10847,1014909,246
10846,959819,246
10846,1014912,246
10846,1014913,246
11636,1497456,246
11636,1559167,246
11636,1559166,246
11395,1389796,246
11395,1450537,246
11395,1450538,246
11637,1497457,246
11637,1559169,246
11637,1559168,246
11638,1497458,246
11638,1559170,246
11639,1497459,246
11639,1559172,246
11639,1559171,246
11394,1389795,246
11394,1450535,246
11394,1450536,246
10593,772841,246
10593,824871,246
10593,824870,246
10590,772839,246
10590,824866,246
10590,824867,246
11048,1064909,246
11048,1121498,246
11048,1121499,246
10591,772838,246
10591,824864,246
10591,824865,246
10592,772840,246
10592,824868,246
10592,824869,246
10594,772842,246
10594,824872,246
10594,824873,246
12036,1841545,246
12036,1909899,246
12036,1909900,246
12039,1841541,246
12039,1909905,246
12039,1909906,246
12038,1841542,246
12038,1909903,246
12038,1909904,246
12037,1841543,246
12037,1909901,246
12037,1909902,246
10886,959961,246
10886,1015179,246
11086,1098413,246
11086,1152025,246
10988,1062308,246
10988,1118856,246
10988,1118855,246
11021,1062307,246
11021,1118854,246
11021,1118853,246
10001,621282,246
10001,669722,246
10003,621279,246
10003,669718,246
10003,669719,246
10530,959814,246
10530,1014903,246
10530,1014904,246
11884,1841546,246
11884,1909927,246
11884,1909928,246
11883,1841547,246
11883,1909925,246
11883,1909926,246
11833,1841548,246
11833,1909430,246
11833,1909431,246
11834,1841549,246
11834,1909432,246
11834,1909433,246
11000,959812,246
11000,1014900,246
11835,1054185,246
11835,1909434,246
10002,621281,246
10002,669720,246
10002,669721,246
10529,959813,246
10529,1014901,246
10529,1014902,246
10531,959816,246
10531,1014907,246
11882,1841551,246
11882,1909923,246
11882,1909924,246
10532,959815,246
10532,1014905,246
10532,1014906,246
10533,959818,246
10533,1014910,246
10533,1014911,246
12367,2171492,246
12367,2256471,246
12367,2256472,246
11836,1841552,246
11836,1909435,246
11836,1909436,246
